Time ms,Tvib mean K,Trot mean K,Time ms,Ttr cal isentropic K,Time ms,Pressure bar
,,,0.4133,2577.50625,0.28353,1.53708
,,,0.4134,2577.50639,0.28363,1.55064
,,,0.4135,2577.77019,0.28372,1.54385
,,,0.4136,2577.77031,0.28381,1.53029
,,,0.4137,2577.77043,0.2839,1.5642
,,,0.4138,2577.77055,0.284,1.54385
,,,0.4139,2577.85852,0.28409,1.53708
,,,0.414,2577.85863,0.28418,1.55064
,,,0.4141,2577.94668,0.28428,1.55064
,,,0.4142,2577.59521,0.28437,1.55064
,,,0.4143,2577.59534,0.28446,1.55064
,,,0.4144,2577.33178,0.28455,1.53029
,,,0.4145,2577.33193,0.28465,1.55742
,,,0.4146,2577.33208,0.28474,1.54385
,,,0.4147,2577.33223,0.28483,1.55064
,,,0.4148,2577.50821,0.28492,1.54385
,,,0.4149,2577.50834,0.28502,1.57099
,,,0.415,2577.50848,0.28511,1.54385
,,,0.4151,2577.50862,0.2852,1.55064
,,,0.4152,2577.24505,0.2853,1.53708
,,,0.4153,2577.2452,0.28539,1.55064
,,,0.4154,2577.24535,0.28548,1.55064
,,,0.4155,2577.24551,0.28557,1.5642
,,,0.4156,2577.24566,0.28567,1.55064
,,,0.4157,2577.59747,0.28576,1.5642
,,,0.4158,2577.5976,0.28585,1.54385
,,,0.4159,2577.50986,0.28595,1.54385
,,,0.416,2577.51,0.28604,1.55742
,,,0.4161,2577.51013,0.28613,1.55742
,,,0.4162,2577.51027,0.28622,1.57099
,,,0.4163,2577.42244,0.28632,1.57776
,,,0.4164,2577.42258,0.28641,1.5642
,,,0.4165,2577.68649,0.2865,1.5642
,,,0.4166,2577.68661,0.2866,1.55742
,,,0.4167,2577.51092,0.28669,1.55064
,,,0.4168,2577.68687,0.28678,1.54385
,,,0.4169,2577.68699,0.28687,1.57776
,,,0.417,2577.68711,0.28697,1.5642
,,,0.4171,2577.68723,0.28706,1.57776
,,,0.4172,2577.68735,0.28715,1.54385
,,,0.4173,2577.68747,0.28724,1.5642
,,,0.4174,2578.12698,0.28734,1.53029
,,,0.4175,2578.12707,0.28743,1.55064
,,,0.4176,2577.68777,0.28752,1.54385
,,,0.4177,2577.68789,0.28762,1.55064
,,,0.4178,2577.68801,0.28771,1.55064
,,,0.4179,2577.68813,0.2878,1.55064
,,,0.418,2577.42458,0.28789,1.55064
,,,0.4181,2577.07302,0.28799,1.53029
,,,0.4182,2577.07318,0.28808,1.53708
,,,0.4183,2576.89746,0.28817,1.5642
,,,0.4184,2576.89763,0.28827,1.55064
,,,0.4185,2577.24954,0.28836,1.55064
,,,0.4186,2577.24969,0.28845,1.53708
,,,0.4187,2576.98609,0.28854,1.5642
,,,0.4188,2576.98625,0.28864,1.53029
,,,0.4189,2576.98641,0.28873,1.55064
,,,0.419,2576.98658,0.28882,1.55064
,,,0.4191,2576.72286,0.28892,1.5642
,,,0.4192,2576.72304,0.28901,1.57776
,,,0.4193,2576.63522,0.2891,1.55064
,,,0.4194,2576.63541,0.28919,1.53708
,,,0.4195,2576.63559,0.28929,1.55742
,,,0.4196,2576.54786,0.28938,1.55064
,,,0.4197,2576.54805,0.28947,1.57099
,,,0.4198,2576.54824,0.28956,1.55742
,,,0.4199,2576.54844,0.28966,1.55742
,,,0.42,2576.63654,0.28975,1.55742
,,,0.4201,2576.63673,0.28984,1.5642
,,,0.4202,2576.63691,0.28994,1.55064
,,,0.4203,2576.6371,0.29003,1.57776
,,,0.4204,2576.63728,0.29012,1.55064
,,,0.4205,2576.63747,0.29021,1.53029
,,,0.4206,2576.98945,0.29031,1.52351
,,,0.4207,2576.72581,0.2904,1.55064
,,,0.4208,2576.72599,0.29049,1.55064
,,,0.4209,2576.55025,0.29059,1.53708
,,,0.421,2576.55044,0.29068,1.53029
,,,0.4211,2576.55063,0.29077,1.54385
,,,0.4212,2576.55081,0.29086,1.53708
,,,0.4213,2576.37506,0.29096,1.55064
,,,0.4214,2576.37526,0.29105,1.54385
,,,0.4215,2576.1995,0.29114,1.52351
,,,0.4216,2576.19971,0.29124,1.52351
,,,0.4217,2576.02395,0.29133,1.53029
,,,0.4218,2576.02417,0.29142,1.52351
,,,0.4219,2576.02439,0.29151,1.54385
,,,0.422,2575.93657,0.29161,1.53029
,,,0.4221,2575.93679,0.2917,1.50317
,,,0.4222,2575.76101,0.29179,1.53708
,,,0.4223,2575.76125,0.29188,1.54385
,,,0.4224,2575.40941,0.29198,1.53029
,,,0.4225,2575.40967,0.29207,1.53029
,,,0.4226,2575.05777,0.29216,1.51673
,,,0.4227,2575.05805,0.29226,1.52351
,,,0.4228,2574.79412,0.29235,1.54385
,,,0.4229,2574.79442,0.29244,1.53708
,,,0.423,2574.88282,0.29253,1.54385
,,,0.4231,2574.88312,0.29263,1.53708
,,,0.4232,2574.7953,0.29272,1.53029
,,,0.4233,2574.70758,0.29281,1.53029
,,,0.4234,2574.70788,0.29291,1.53708
,,,0.4235,2574.70818,0.293,1.53029
,,,0.4236,2574.70848,0.29309,1.52351
,,,0.4237,2574.70878,0.29318,1.51673
,,,0.4238,2574.70909,0.29328,1.51673
,,,0.4239,2574.26902,0.29337,1.54385
,,,0.424,2574.26935,0.29346,1.52351
,,,0.4241,2574.09348,0.29356,1.52351
,,,0.4242,2574.09382,0.29365,1.50995
,,,0.4243,2574.00601,0.29374,1.54385
,,,0.4244,2574.00635,0.29383,1.54385
,,,0.4245,2574.09485,0.29393,1.55064
,,,0.4246,2574.44757,0.29402,1.52351
,,,0.4247,2574.44788,0.29411,1.53029
,,,0.4248,2574.09582,0.2942,1.53029
,,,0.4249,2574.09615,0.2943,1.52351
,,,0.425,2574.00834,0.29439,1.53029
,,,0.4251,2574.00868,0.29448,1.49639
,,,0.4252,2573.83279,0.29458,1.55064
,,,0.4253,2573.83314,0.29467,1.53029
,,,0.4254,2573.92166,0.29476,1.52351
,,,0.4255,2573.922,0.29485,1.55064
,,,0.4256,2573.83419,0.29495,1.55064
,,,0.4257,2573.83454,0.29504,1.52351
,,,0.4258,2574.09927,0.29513,1.52351
,,,0.4259,2573.92338,0.29523,1.54385
,,,0.426,2573.92373,0.29532,1.51673
,,,0.4261,2574.01214,0.29541,1.52351
,,,0.4262,2574.01248,0.2955,1.50995
,,,0.4263,2574.18902,0.2956,1.53708
,,,0.4264,2574.18935,0.29569,1.52351
,,,0.4265,2573.66098,0.29578,1.52351
,,,0.4266,2573.66134,0.29588,1.51673
,,,0.4267,2573.92602,0.29597,1.50317
,,,0.4268,2573.92636,0.29606,1.52351
,,,0.4269,2573.9267,0.29615,1.55064
,,,0.427,2573.92704,0.29625,1.55064
,,,0.4271,2574.1036,0.29634,1.51673
,,,0.4272,2574.36818,0.29643,1.54385
,,,0.4273,2574.36849,0.29652,1.54385
,,,0.4274,2574.54497,0.29662,1.53708
,,,0.4275,2574.54527,0.29671,1.55742
,,,0.4276,2574.54556,0.2968,1.53029
,,,0.4277,2574.54586,0.2969,1.54385
,,,0.4278,2574.63419,0.29699,1.52351
,,,0.4279,2574.63448,0.29708,1.53029
,,,0.428,2574.7228,0.29717,1.53708
,,,0.4281,2574.72308,0.29727,1.53029
,,,0.4282,2574.9876,0.29736,1.53708
,,,0.4283,2574.98787,0.29745,1.55064
,,,0.4284,2575.16423,0.29755,1.55064
,,,0.4285,2574.98839,0.29764,1.52351
,,,0.4286,2574.98865,0.29773,1.53029
,,,0.4287,2574.98892,0.29782,1.55064
,,,0.4288,2574.98918,0.29792,1.52351
,,,0.4289,2575.07746,0.29801,1.53029
,,,0.429,2575.07771,0.2981,1.53029
,,,0.4291,2575.25406,0.2982,1.54385
,,,0.4292,2575.25431,0.29829,1.53708
,,,0.4293,2575.69465,0.29838,1.55064
,,,0.4294,2575.69487,0.29847,1.54385
,,,0.4295,2576.04711,0.29857,1.53708
,,,0.4296,2576.0473,0.29866,1.54385
,,,0.4297,2576.04749,0.29875,1.51673
,,,0.4298,2576.75149,0.29884,1.52351
,,,0.4299,2576.75164,0.29894,1.51673
,,,0.43,2577.27942,0.29903,1.55064
,,,0.4301,2577.27954,0.29912,1.55064
,,,0.4302,2577.45549,0.29922,1.55064
,,,0.4303,2577.45559,0.29931,1.55064
,,,0.4304,2577.63151,0.2994,1.54385
,,,0.4305,2577.63159,0.29949,1.54385
,,,0.4306,2578.33477,0.29959,1.54385
,,,0.4307,2578.33481,0.29968,1.53708
,,,0.4308,2578.68627,0.29977,1.52351
,,,0.4309,2579.30113,0.29987,1.54385
,,,0.431,2579.30111,0.29996,1.55064
,,,0.4311,2579.74012,0.30005,1.55064
,,,0.4312,2579.74007,0.30014,1.53029
,,,0.4313,2580.0033,0.30024,1.53708
,,,0.4314,2580.00323,0.30033,1.52351
,,,0.4315,2580.35421,0.30042,1.54385
,,,0.4316,2580.35411,0.30052,1.53029
,,,0.4317,2580.79276,0.30061,1.55064
,,,0.4318,2580.79263,0.3007,1.53708
,,,0.4319,2581.23112,0.30079,1.52351
,,,0.432,2581.23097,0.30089,1.53708
,,,0.4321,2581.75694,0.30098,1.53029
,,,0.4322,2582.1074,0.30107,1.52351
,,,0.4323,2582.10719,0.30116,1.57099
,,,0.4324,2582.72046,0.30126,1.54385
,,,0.4325,2582.72021,0.30135,1.54385
,,,0.4326,2582.98274,0.30144,1.55064
,,,0.4327,2582.98247,0.30154,1.55742
,,,0.4328,2583.06975,0.30163,1.52351
,,,0.4329,2583.06948,0.30172,1.53029
,,,0.433,2583.41955,0.30181,1.52351
,,,0.4331,2583.41925,0.30191,1.54385
,,,0.4332,2584.03192,0.302,1.53029
,,,0.4333,2584.03158,0.30209,1.53029
,,,0.4334,2584.64396,0.30219,1.55064
,,,0.4335,2584.99358,0.30228,1.55064
,,,0.4336,2584.99317,0.30237,1.55064
,,,0.4337,2585.16773,0.30246,1.53029
,,,0.4338,2585.16731,0.30256,1.55064
,,,0.4339,2585.60428,0.30265,1.53029
,,,0.434,2585.60383,0.30274,1.54385
,,,0.4341,2585.95316,0.30284,1.57099
,,,0.4342,2585.95269,0.30293,1.53029
,,,0.4343,2586.30192,0.30302,1.57099
,,,0.4344,2586.30142,0.30311,1.54385
,,,0.4345,2586.3883,0.30321,1.57099
,,,0.4346,2586.3878,0.3033,1.5642
,,,0.4347,2586.82434,0.30339,1.55064
,,,0.4348,2586.99857,0.30348,1.55064
,,,0.4349,2586.99803,0.30358,1.53708
,,,0.435,2587.60904,0.30367,1.54385
,,,0.4351,2587.60846,0.30376,1.55064
,,,0.4352,2587.86993,0.30386,1.55064
,,,0.4353,2587.86933,0.30395,1.5642
,,,0.4354,2588.13073,0.30404,1.55064
,,,0.4355,2588.13012,0.30413,1.54385
,,,0.4356,2588.56604,0.30423,1.53029
,,,0.4357,2588.5654,0.30432,1.55064
,,,0.4358,2588.47751,0.30441,1.55064
,,,0.4359,2588.47687,0.30451,1.55742
,,,0.436,2588.82537,0.3046,1.53029
,,,0.4361,2589.34825,0.30469,1.55064
,,,0.4362,2589.34756,0.30478,1.55742
,,,0.4363,2589.52134,0.30488,1.55742
,,,0.4364,2589.52063,0.30497,1.55064
,,,0.4365,2589.51992,0.30506,1.57776
,,,0.4366,2589.51922,0.30516,1.55064
,,,0.4367,2589.6057,0.30525,1.57099
,,,0.4368,2589.60499,0.30534,1.57776
,,,0.4369,2589.69155,0.30543,1.57776
,,,0.437,2589.69083,0.30553,1.55064
,,,0.4371,2589.86456,0.30562,1.57776
,,,0.4372,2589.86383,0.30571,1.55064
,,,0.4373,2590.29916,0.3058,1.5642
,,,0.4374,2590.2984,0.3059,1.5642
,,,0.4375,2590.29765,0.30599,1.5642
,,,0.4376,2590.47126,0.30608,1.5642
,,,0.4377,2590.4705,0.30618,1.57099
,,,0.4378,2590.81841,0.30627,1.55064
,,,0.4379,2590.81763,0.30636,1.55742
,,,0.438,2590.81684,0.30645,1.57099
,,,0.4381,2590.81605,0.30655,1.55064
,,,0.4382,2591.07677,0.30664,1.55742
,,,0.4383,2591.07597,0.30673,1.55742
,,,0.4384,2590.98806,0.30683,1.57099
,,,0.4385,2590.98727,0.30692,1.55064
,,,0.4386,2591.16086,0.30701,1.57099
,,,0.4387,2591.33432,0.3071,1.55742
,,,0.4388,2591.33351,0.3072,1.55064
,,,0.4389,2591.2456,0.30729,1.55064
,,,0.439,2591.2448,0.30738,1.5642
,,,0.4391,2591.33117,0.30748,1.55742
,,,0.4392,2591.33035,0.30757,1.55064
,,,0.4393,2591.41671,0.30766,1.55064
,,,0.4394,2591.4159,0.30775,1.55742
,,,0.4395,2591.85069,0.30785,1.57099
,,,0.4396,2591.84985,0.30794,1.55064
,,,0.4397,2591.93614,0.30803,1.5642
,,,0.4398,2591.93529,0.30812,1.55064
,,,0.4399,2592.10872,0.30822,1.57776
,,,0.44,2591.84653,0.30831,1.55742
,,,0.4401,2591.84569,0.3084,1.57776
,,,0.4402,2591.84485,0.3085,1.55064
,,,0.4403,2591.84401,0.30859,1.57776
,,,0.4404,2592.1045,0.30868,1.55064
,,,0.4405,2592.10365,0.30877,1.58455
,,,0.4406,2592.18983,0.30887,1.5642
,,,0.4407,2592.18897,0.30896,1.57099
,,,0.4408,2592.18811,0.30905,1.54385
,,,0.4409,2592.18726,0.30915,1.55742
,,,0.441,2592.36055,0.30924,1.55742
,,,0.4411,2592.35969,0.30933,1.58455
,,,0.4412,2592.44593,0.30942,1.5642
,,,0.4413,2592.27092,0.30952,1.57776
,,,0.4414,2592.27006,0.30961,1.55742
,,,0.4415,2592.18208,0.3097,1.58455
,,,0.4416,2592.18123,0.3098,1.5642
,,,0.4417,2592.26751,0.30989,1.57776
,,,0.4418,2592.26665,0.30998,1.59133
,,,0.4419,2592.43994,0.31007,1.57099
,,,0.442,2592.43908,0.31017,1.57099
,,,0.4421,2592.69944,0.31026,1.57776
,,,0.4422,2592.69856,0.31035,1.58455
,,,0.4423,2592.61058,0.31044,1.57099
,,,0.4424,2592.60971,0.31054,1.55064
,,,0.4425,2592.87002,0.31063,1.55064
,,,0.4426,2592.86914,0.31072,1.57099
,,,0.4427,2592.86825,0.31082,1.59811
,,,0.4428,2592.69327,0.31091,1.55064
,,,0.4429,2592.6924,0.311,1.57776
,,,0.443,2592.34328,0.31109,1.57099
,,,0.4431,2592.34244,0.31119,1.57776
,,,0.4432,2592.42871,0.31128,1.5642
,,,0.4433,2592.42786,0.31137,1.57776
,,,0.4434,2592.3399,0.31147,1.55064
,,,0.4435,2592.33906,0.31156,1.57776
,,,0.4436,2592.33822,0.31165,1.55742
,,,0.4437,2592.33738,0.31174,1.5642
,,,0.4438,2591.90109,0.31184,1.5642
,,,0.4439,2591.81314,0.31193,1.5642
,,,0.444,2591.81234,0.31202,1.53708
,,,0.4441,2591.7244,0.31212,1.55064
,,,0.4442,2591.72361,0.31221,1.55064
,,,0.4443,2591.5486,0.3123,1.57099
,,,0.4444,2591.54783,0.31239,1.5642
,,,0.4445,2591.28565,0.31249,1.57776
,,,0.4446,2591.28489,0.31258,1.57099
,,,0.4447,2591.28414,0.31267,1.57099
,,,0.4448,2591.28339,0.31276,1.55064
,,,0.4449,2591.45688,0.31286,1.57099
,,,0.445,2591.45612,0.31295,1.57776
,,,0.4451,2591.19394,0.31304,1.55064
,,,0.4452,2590.84463,0.31314,1.53029
,,,0.4453,2590.84391,0.31323,1.55064
,,,0.4454,2590.66888,0.31332,1.57099
,,,0.4455,2590.66818,0.31341,1.55064
,,,0.4456,2590.92889,0.31351,1.55742
,,,0.4457,2590.92817,0.3136,1.57776
,,,0.4458,2590.92746,0.31369,1.55742
,,,0.4459,2590.92674,0.31379,1.5642
,,,0.446,2591.27457,0.31388,1.55742
,,,0.4461,2591.27383,0.31397,1.5642
,,,0.4462,2591.36026,0.31406,1.5642
,,,0.4463,2591.35952,0.31416,1.57776
,,,0.4464,2591.01015,0.31425,1.55064
,,,0.4465,2591.00944,0.31434,1.57099
,,,0.4466,2591.00872,0.31444,1.53708
,,,0.4467,2590.9209,0.31453,1.54385
,,,0.4468,2590.92019,0.31462,1.54385
,,,0.4469,2590.65798,0.31471,1.57776
,,,0.447,2590.65729,0.31481,1.57099
,,,0.4471,2591.0053,0.3149,1.55064
,,,0.4472,2591.00458,0.31499,1.55064
,,,0.4473,2591.00387,0.31508,1.57099
,,,0.4474,2591.00316,0.31518,1.55064
,,,0.4475,2591.17673,0.31527,1.57099
,,,0.4476,2591.17601,0.31536,1.58455
,,,0.4477,2591.08811,0.31546,1.55742
,,,0.4478,2591.00021,0.31555,1.53029
,,,0.4479,2590.99951,0.31564,1.55742
,,,0.448,2590.91161,0.31573,1.57099
,,,0.4481,2590.91091,0.31583,1.55064
,,,0.4482,2590.82302,0.31592,1.57099
,,,0.4483,2590.82233,0.31601,1.55742
,,,0.4484,2590.73445,0.31611,1.55742
,,,0.4485,2590.73377,0.3162,1.5642
,,,0.4486,2590.73308,0.31629,1.55064
,,,0.4487,2590.7324,0.31638,1.5642
,,,0.4488,2590.38297,0.31648,1.54385
,,,0.4489,2590.38232,0.31657,1.55064
,,,0.449,2590.29444,0.31666,1.53708
,,,0.4491,2590.2938,0.31676,1.55064
,,,0.4492,2590.29315,0.31685,1.55064
,,,0.4493,2590.20528,0.31694,1.55064
,,,0.4494,2590.20465,0.31703,1.55742
,,,0.4495,2590.20401,0.31713,1.55742
,,,0.4496,2590.20337,0.31722,1.55064
,,,0.4497,2590.28997,0.31731,1.55064
,,,0.4498,2590.28933,0.3174,1.54385
,,,0.4499,2590.28869,0.3175,1.55742
,,,0.45,2590.28805,0.31759,1.55064
,,,0.4501,2590.11304,0.31768,1.54385
,,,0.4502,2590.11242,0.31778,1.54385
,,,0.4503,2589.85016,0.31787,1.55064
,,,0.4504,2590.28556,0.31796,1.51673
,,,0.4505,2590.28492,0.31805,1.55064
,,,0.4506,2590.37151,0.31815,1.52351
,,,0.4507,2590.37087,0.31824,1.54385
,,,0.4508,2590.19587,0.31833,1.53708
,,,0.4509,2590.19525,0.31843,1.54385
,,,0.451,2590.28185,0.31852,1.52351
,,,0.4511,2590.28122,0.31861,1.54385
,,,0.4512,2590.28059,0.3187,1.54385
,,,0.4513,2590.27996,0.3188,1.5642
,,,0.4514,2590.27934,0.31889,1.53708
,,,0.4515,2590.27871,0.31898,1.54385
,,,0.4516,2590.01648,0.31908,1.54385
,,,0.4517,2590.01587,0.31917,1.52351
,,,0.4518,2590.01527,0.31926,1.53708
,,,0.4519,2589.92742,0.31935,1.53708
,,,0.452,2589.92682,0.31945,1.53029
,,,0.4521,2590.27498,0.31954,1.53708
,,,0.4522,2590.27436,0.31963,1.53029
,,,0.4523,2590.18651,0.31972,1.53708
,,,0.4524,2590.1859,0.31982,1.54385
,,,0.4525,2590.44686,0.31991,1.54385
,,,0.4526,2590.44623,0.32,1.52351
,,,0.4527,2590.70713,0.3201,1.50317
,,,0.4528,2590.70648,0.32019,1.54385
,,,0.4529,2590.96732,0.32028,1.54385
,,,0.453,2591.05384,0.32037,1.50995
,,,0.4531,2591.05317,0.32047,1.55064
,,,0.4532,2591.0525,0.32056,1.50995
,,,0.4533,2591.05183,0.32065,1.55064
,,,0.4534,2591.48682,0.32075,1.53029
,,,0.4535,2591.48612,0.32084,1.54385
,,,0.4536,2591.92096,0.32093,1.50995
,,,0.4537,2591.92023,0.32102,1.55064
,,,0.4538,2592.18079,0.32112,1.52351
,,,0.4539,2592.18004,0.32121,1.53708
,,,0.454,2592.35343,0.3213,1.52351
,,,0.4541,2592.87505,0.3214,1.53708
,,,0.4542,2592.87426,0.32149,1.53029
,,,0.4543,2593.13459,0.32158,1.53029
,,,0.4544,2593.13378,0.32167,1.52351
,,,0.4545,2593.39404,0.32177,1.55064
,,,0.4546,2593.39322,0.32186,1.54385
,,,0.4547,2593.56648,0.32195,1.54385
,,,0.4548,2593.56564,0.32204,1.53029
,,,0.4549,2593.91283,0.32214,1.52351
,,,0.455,2593.91197,0.32223,1.51673
,,,0.4551,2594.17206,0.32232,1.54385
,,,0.4552,2594.17118,0.32242,1.55064
,,,0.4553,2594.34421,0.32251,1.52351
,,,0.4554,2594.6042,0.3226,1.54385
,,,0.4555,2594.60329,0.32269,1.53029
,,,0.4556,2595.124,0.32279,1.51673
,,,0.4557,2595.12306,0.32288,1.55064
,,,0.4558,2595.64347,0.32297,1.50995
,,,0.4559,2595.64249,0.32307,1.55064
,,,0.456,2596.16277,0.32316,1.52351
,,,0.4561,2596.16176,0.32325,1.55064
,,,0.4562,2596.07386,0.32334,1.55064
,,,0.4563,2596.07285,0.32344,1.57776
,,,0.4564,2596.33243,0.32353,1.53029
,,,0.4565,2596.33141,0.32362,1.55064
,,,0.4566,2596.59092,0.32372,1.54385
,,,0.4567,2596.85038,0.32381,1.54385
,,,0.4568,2596.84932,0.3239,1.53029
,,,0.4569,2596.84827,0.32399,1.55742
,,,0.457,2596.84722,0.32409,1.54385
,,,0.4571,2597.19336,0.32418,1.54385
,,,0.4572,2597.19229,0.32427,1.54385
,,,0.4573,2597.4516,0.32436,1.55064
,,,0.4574,2597.45051,0.32446,1.53029
,,,0.4575,2597.53623,0.32455,1.55064
,,,0.4576,2597.53514,0.32464,1.52351
,,,0.4577,2597.44723,0.32474,1.54385
,,,0.4578,2597.44614,0.32483,1.53029
,,,0.4579,2597.53187,0.32492,1.53708
,,,0.458,2597.61759,0.32501,1.55064
,,,0.4581,2597.6165,0.32511,1.54385
,,,0.4582,2597.70221,0.3252,1.55064
,,,0.4583,2597.70111,0.32529,1.53708
,,,0.4584,2597.78681,0.32539,1.53708
,,,0.4585,2597.78571,0.32548,1.55064
,,,0.4586,2597.87141,0.32557,1.55064
,,,0.4587,2597.8703,0.32566,1.55064
,,,0.4588,2598.12947,0.32576,1.55064
,,,0.4589,2598.12835,0.32585,1.55064
,,,0.459,2598.04044,0.32594,1.53708
,,,0.4591,2598.03933,0.32604,1.55064
,,,0.4592,2598.21169,0.32613,1.52351
,,,0.4593,2598.03709,0.32622,1.55742
,,,0.4594,2598.03598,0.32631,1.54385
,,,0.4595,2597.86138,0.32641,1.55064
,,,0.4596,2597.86029,0.3265,1.55742
,,,0.4597,2597.6856,0.32659,1.5642
,,,0.4598,2597.68452,0.32668,1.55064
,,,0.4599,2597.77016,0.32678,1.55742
,,,0.46,2597.76908,0.32687,1.54385
,,,0.4601,2597.6812,0.32696,1.55742
,,,0.4602,2597.68012,0.32706,1.55064
,,,0.4603,2597.33189,0.32715,1.55742
,,,0.4604,2597.33085,0.32724,1.55742
,,,0.4605,2597.41662,0.32733,1.55064
,,,0.4606,2596.89485,0.32743,1.55064
,,,0.4607,2596.89384,0.32752,1.55064
,,,0.4608,2596.89284,0.32761,1.53029
,,,0.4609,2596.89183,0.32771,1.55064
,,,0.461,2596.97767,0.3278,1.55064
,,,0.4611,2596.97666,0.32789,1.55742
,,,0.4612,2596.80205,0.32798,1.55064
,,,0.4613,2596.80106,0.32808,1.55742
,,,0.4614,2596.62644,0.32817,1.55064
,,,0.4615,2596.62546,0.32826,1.5642
,,,0.4616,2596.27718,0.32836,1.55064
,,,0.4617,2596.27623,0.32845,1.55064
,,,0.4618,2596.27528,0.32854,1.55064
,,,0.4619,2596.10065,0.32863,1.54385
,,,0.462,2596.09972,0.32873,1.53708
,,,0.4621,2596.01189,0.32882,1.55064
,,,0.4622,2596.01097,0.32891,1.55064
,,,0.4623,2595.92315,0.329,1.55064
,,,0.4624,2595.92223,0.3291,1.53029
,,,0.4625,2595.40001,0.32919,1.55064
,,,0.4626,2595.39914,0.32928,1.55064
,,,0.4627,2594.78992,0.32938,1.55742
,,,0.4628,2594.78909,0.32947,1.55064
,,,0.4629,2594.52744,0.32956,1.55064
,,,0.463,2594.52663,0.32965,1.57099
,,,0.4631,2594.26496,0.32975,1.55064
,,,0.4632,2593.82934,0.32984,1.55064
,,,0.4633,2593.82858,0.32993,1.55064
,,,0.4634,2593.47982,0.33003,1.54385
,,,0.4635,2593.47909,0.33012,1.55064
,,,0.4636,2593.21733,0.33021,1.5642
,,,0.4637,2593.21662,0.3303,1.55064
,,,0.4638,2593.12887,0.3304,1.55742
,,,0.4639,2593.12817,0.33049,1.55064
,,,0.464,2592.51824,0.33058,1.55742
,,,0.4641,2592.51759,0.33068,1.57099
,,,0.4642,2592.08162,0.33077,1.55064
,,,0.4643,2592.081,0.33086,1.55064
,,,0.4644,2591.64493,0.33095,1.55064
,,,0.4645,2591.64435,0.33105,1.55742
,,,0.4646,2591.64376,0.33114,1.55742
,,,0.4647,2591.12045,0.33123,1.55064
,,,0.4648,2591.1199,0.33132,1.54385
,,,0.4649,2590.68364,0.33142,1.55064
,,,0.465,2590.68313,0.33151,1.57099
,,,0.4651,2590.07243,0.3316,1.5642
,,,0.4652,2590.07196,0.3317,1.55064
,,,0.4653,2589.98426,0.33179,1.57099
,,,0.4654,2589.9838,0.33188,1.55064
,,,0.4655,2589.46005,0.33197,1.57099
,,,0.4656,2589.45963,0.33207,1.55064
,,,0.4657,2589.02303,0.33216,1.5642
,,,0.4658,2588.49903,0.33225,1.53029
,,,0.4659,2588.49867,0.33235,1.55064
,,,0.466,2588.49832,0.33244,1.57099
,,,0.4661,2588.49796,0.33253,1.57099
,,,0.4662,2587.88657,0.33262,1.55742
,,,0.4663,2587.88626,0.33272,1.55064
,,,0.4664,2587.62397,0.33281,1.55742
,,,0.4665,2587.62368,0.3329,1.5642
,,,0.4666,2587.36137,0.333,1.55064
,,,0.4667,2587.3611,0.33309,1.55064
,,,0.4668,2587.18615,0.33318,1.54385
,,,0.4669,2587.18589,0.33327,1.55742
,,,0.467,2587.18563,0.33337,1.55064
,,,0.4671,2586.83588,0.33346,1.55742
,,,0.4672,2586.83564,0.33355,1.55742
,,,0.4673,2586.48584,0.33364,1.57776
,,,0.4674,2586.48562,0.33374,1.55064
,,,0.4675,2586.31064,0.33383,1.55064
,,,0.4676,2586.31044,0.33392,1.55064
,,,0.4677,2585.87319,0.33402,1.57099
,,,0.4678,2585.87302,0.33411,1.55742
,,,0.4679,2585.34819,0.3342,1.55064
,,,0.468,2585.34806,0.33429,1.57099
,,,0.4681,2585.34793,0.33439,1.5642
,,,0.4682,2585.34779,0.33448,1.55064
,,,0.4683,2585.08526,0.33457,1.57776
,,,0.4684,2585.08515,0.33467,1.55064
,,,0.4685,2585.08504,0.33476,1.55064
,,,0.4686,2584.99742,0.33485,1.55064
,,,0.4687,2584.99731,0.33494,1.57099
,,,0.4688,2584.9972,0.33504,1.57099
,,,0.4689,2584.9971,0.33513,1.5642
,,,0.469,2584.73462,0.33522,1.53029
,,,0.4691,2584.73453,0.33532,1.55742
,,,0.4692,2584.47203,0.33541,1.55064
,,,0.4693,2584.47196,0.3355,1.5642
,,,0.4694,2584.47189,0.33559,1.5642
,,,0.4695,2584.47182,0.33569,1.55064
,,,0.4696,2584.47175,0.33578,1.57099
,,,0.4697,2584.82161,0.33587,1.57776
,,,0.4698,2584.82152,0.33596,1.55064
,,,0.4699,2584.7339,0.33606,1.55064
,,,0.47,2584.73382,0.33615,1.53708
,,,0.4701,2584.82116,0.33624,1.5642
,,,0.4702,2584.82106,0.33634,1.55064
,,,0.4703,2584.99591,0.33643,1.54385
,,,0.4704,2584.9958,0.33652,1.55742
,,,0.4705,2585.0832,0.33661,1.55064
,,,0.4706,2585.08309,0.33671,1.53708
,,,0.4707,2585.43277,0.3368,1.55064
,,,0.4708,2585.43264,0.33689,1.55064
,,,0.4709,2585.34501,0.33699,1.54385
,,,0.471,2585.34489,0.33708,1.55064
,,,0.4711,2585.34476,0.33717,1.55742
,,,0.4712,2585.25723,0.33726,1.54385
,,,0.4713,2585.2571,0.33736,1.55064
,,,0.4714,2585.25698,0.33745,1.54385
,,,0.4715,2585.25686,0.33754,1.54385
,,,0.4716,2585.16933,0.33764,1.55064
